audit_image_index,audit_annotation_index,canonical_image_id,run,pattern,image_relative_path,annotation_relative_path,image_sha256,annotation_sha256,annotation_row_index,x,y,annotation_selection_rank_sha256,raw_crop_relative_path,crop_source_box_xyxy,display_interpolation,marker_status
23,17,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,41,37,425,099a7c9b15cfe14111f375b74abaa6b96134e4e5984788a0536f7d2b8c958da4,artifacts/experiment-002/evidence-pixels/blind-audit/S23_R3_38_right_loop/raw-crops/A17_row0041_x37_y425.png,"[13,401,61,449]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
23,18,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,29,14,242,09df753b9778b14472ab92d43db5e6d0f6d58b664ca88e93bacbb105dff16864,artifacts/experiment-002/evidence-pixels/blind-audit/S23_R3_38_right_loop/raw-crops/A18_row0029_x14_y242.png,"[-10,218,38,266]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
23,19,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,238,172,283,09eb2930daedbe48df79b03ee2646d9ab91fc6acebf93d2fcef6cf8f4c105ac7,artifacts/experiment-002/evidence-pixels/blind-audit/S23_R3_38_right_loop/raw-crops/A19_row0238_x172_y283.png,"[148,259,196,307]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
23,20,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,483,480,99,0a7e5eec9df8b3569cc65eadf27f5091e0390b2477274c87aaba96f5ed11a00c,artifacts/experiment-002/evidence-pixels/blind-audit/S23_R3_38_right_loop/raw-crops/A20_row0483_x480_y99.png,"[456,75,504,123]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,1,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,210,354,193,00e61e8a0ac0e97b17826c954f65ab4adaf24784ebfb03e8a60a5a909d9078f7,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A01_row0210_x354_y193.png,"[330,169,378,217]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,2,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,35,66,447,0164f5621d2db77c73a4f67472d09b31dc274f277a99307e01d7440d2439f9c0,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A02_row0035_x66_y447.png,"[42,423,90,471]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,3,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,373,455,237,0174fd8ef48a4013c456a1396466b02dc4e8692f77afde3aa512442e1ee911bc,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A03_row0373_x455_y237.png,"[431,213,479,261]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,4,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,278,245,49,01a2000d5f620ac7147c873baec4f38204e5beb41b88fedae6ea8d4bf3b46a3f,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A04_row0278_x245_y49.png,"[221,25,269,73]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,5,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,130,297,79,01f8159d752bbcdab354e6b1bdfda36ed050bdc3209481167cbb360ac2da9ab5,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A05_row0130_x297_y79.png,"[273,55,321,103]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,6,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,99,52,217,02753d4f1491aa931a05db04297977dfa5f79036bc76033cd89118e87ec142cf,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A06_row0099_x52_y217.png,"[28,193,76,241]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,7,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,204,209,199,0384b08427f7a909f30c2f2adb741a629196006d579987f21cf13db10301bcc0,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A07_row0204_x209_y199.png,"[185,175,233,223]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,8,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,73,64,94,03ff235b6e1685451514fcecef9afc5516f5d43f63af42479a02ddb419151080,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A08_row0073_x64_y94.png,"[40,70,88,118]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,9,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,232,222,467,048183c100630f5edf509bb053a6beed3c1390895a1dc899cdbe982ac8a895bf,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A09_row0232_x222_y467.png,"[198,443,246,491]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,10,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,307,349,502,07b08ea3301ef3a000f71ba9d412c5cc17af4ed362416432f03f5767cf538948,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A10_row0307_x349_y502.png,"[325,478,373,526]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,11,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,56,147,307,07d4c7cd5847ccc883ce6a910feabdcb7f7b12b4c05008638f4c00ed1a03b7a0,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A11_row0056_x147_y307.png,"[123,283,171,331]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,12,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,161,137,162,08171d1560f1f0312f7afc9baa65eb41e4c01051a821c5d90a2d519881e35da6,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A12_row0161_x137_y162.png,"[113,138,161,186]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,13,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,47,70,471,08179d8224591d21428f44fb8cc72d047a807e6a7d593fd26871ee9df2334c80,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A13_row0047_x70_y471.png,"[46,447,94,495]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,14,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,410,400,359,0839238c5a398cb0b3abf2cf235d8abca9b36d51559bba7fe2a8a47d438a952a,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A14_row0410_x400_y359.png,"[376,335,424,383]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,15,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,412,431,422,0b1e5cf0b7a3c6db1e292a6c84ee828ec17f17f5c7c7a790444de62fb8fdaf43,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A15_row0412_x431_y422.png,"[407,398,455,446]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,16,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,283,326,286,0c0bf5c9ac22c48f6e93935a860139b564a8e0987e19ccb1aae004b90213afc1,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A16_row0283_x326_y286.png,"[302,262,350,310]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,17,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,296,438,468,0c0f07741f065a3d07f30ce49310eb124e8231d7c7625af432be98376ba9c410,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A17_row0296_x438_y468.png,"[414,444,462,492]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,18,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,13,46,326,0c983cd4ffa62a400cd1de3b0f53bbd6820cdcf5738a6454cf7fd99ed8abc169,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A18_row0013_x46_y326.png,"[22,302,70,350]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,19,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,39,92,369,0cbc8d4d62423ce81f3f07b5e7034632d3e407774c71c16d8cbb8462faf80574,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A19_row0039_x92_y369.png,"[68,345,116,393]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
24,20,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,302,275,399,0ce7337b0a92e19effb8e8638d9767f1e913d2e4a73308c57ba9f47ad9c3180e,artifacts/experiment-002/evidence-pixels/blind-audit/S24_R3_57_right_loop/raw-crops/A20_row0302_x275_y399.png,"[251,375,299,423]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
25,1,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,145,311,98,002f572747237eceda65cbab5dc97d98cecd53b7c815e7c53993b481e4bc5210,artifacts/experiment-002/evidence-pixels/blind-audit/S25_R3_2_right_loop/raw-crops/A01_row0145_x311_y98.png,"[287,74,335,122]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
25,2,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,294,182,312,02c805541a8b1cb16a1340ad094d7fe70702bf14694ae693cbaed9a2b7a80497,artifacts/experiment-002/evidence-pixels/blind-audit/S25_R3_2_right_loop/raw-crops/A02_row0294_x182_y312.png,"[158,288,206,336]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
25,3,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,146,322,111,02e23e792878b2b781c5d8d2db28fcab4462aeb78b717671fb283b7ecbd51dc0,artifacts/experiment-002/evidence-pixels/blind-audit/S25_R3_2_right_loop/raw-crops/A03_row0146_x322_y111.png,"[298,87,346,135]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
25,4,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,196,114,467,0334dfaad2dfcc81f484afdaaa1b31457a54b92861fee64bbfe38cae5995ce71,artifacts/experiment-002/evidence-pixels/blind-audit/S25_R3_2_right_loop/raw-crops/A04_row0196_x114_y467.png,"[90,443,138,491]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
25,5,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,17,25,70,036dd2b62def7cf9a056082faa74554db751a63417d3c5edd4e1196314f849de,artifacts/experiment-002/evidence-pixels/blind-audit/S25_R3_2_right_loop/raw-crops/A05_row0017_x25_y70.png,"[1,46,49,94]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
25,6,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,315,229,350,041fe5235a86b429612d40a0781924ef1a9c1fe3b885c698ab723d5f35db300a,artifacts/experiment-002/evidence-pixels/blind-audit/S25_R3_2_right_loop/raw-crops/A06_row0315_x229_y350.png,"[205,326,253,374]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
25,7,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,3,462,28,05110777f051fb279eaa352f19b486574bbced0a4ff5709b30192003df9c9ef4,artifacts/experiment-002/evidence-pixels/blind-audit/S25_R3_2_right_loop/raw-crops/A07_row0003_x462_y28.png,"[438,4,486,52]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
25,8,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,346,310,396,05593440d4abf4bc9f00c65df9820ec01e1e6595e29a27343a00c627aed53423,artifacts/experiment-002/evidence-pixels/blind-audit/S25_R3_2_right_loop/raw-crops/A08_row0346_x310_y396.png,"[286,372,334,420]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
25,9,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,99,454,350,05a7de660e3b7403c130d5fcc4cb6d5c75cd779f16dd5f43287d221355463ae8,artifacts/experiment-002/evidence-pixels/blind-audit/S25_R3_2_right_loop/raw-crops/A09_row0099_x454_y350.png,"[430,326,478,374]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
25,10,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,144,289,73,0606b676554c21456b3c79cfcc2dd1093a5e3bb6833a2e23aa04ef187c379abe,artifacts/experiment-002/evidence-pixels/blind-audit/S25_R3_2_right_loop/raw-crops/A10_row0144_x289_y73.png,"[265,49,313,97]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
25,11,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,45,148,5,06412f885a1abcfa6a0d0090b09c0c55a02e8bee9762bb0f79791e2f2c5e83b7,artifacts/experiment-002/evidence-pixels/blind-audit/S25_R3_2_right_loop/raw-crops/A11_row0045_x148_y5.png,"[124,-19,172,29]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
25,12,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,226,351,263,077e4c4f5cab17bc8bd75e5b45399f1e7a521f6dbb94e3594c1153e1806b1fe7,artifacts/experiment-002/evidence-pixels/blind-audit/S25_R3_2_right_loop/raw-crops/A12_row0226_x351_y263.png,"[327,239,375,287]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
25,13,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,297,194,385,07cad4cd88a8c4d9df22fb4880aa6b6a72461dd19882555800257644c8b00545,artifacts/experiment-002/evidence-pixels/blind-audit/S25_R3_2_right_loop/raw-crops/A13_row0297_x194_y385.png,"[170,361,218,409]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
25,14,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,361,244,314,084d3934436a5f5efbc5589e5d12c08c6157fe1f620ec209ea5e26c4007f6e44,artifacts/experiment-002/evidence-pixels/blind-audit/S25_R3_2_right_loop/raw-crops/A14_row0361_x244_y314.png,"[220,290,268,338]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
25,15,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,100,460,363,0996046cefdf2ffb60bfa7e0a714accc60fef741e8fb062ce3704ebfa6c6570c,artifacts/experiment-002/evidence-pixels/blind-audit/S25_R3_2_right_loop/raw-crops/A15_row0100_x460_y363.png,"[436,339,484,387]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
25,16,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,33,12,123,0a52666b11e1e4337dceaa1c007def6d649411b6c285723559286891cc8f115b,artifacts/experiment-002/evidence-pixels/blind-audit/S25_R3_2_right_loop/raw-crops/A16_row0033_x12_y123.png,"[-12,99,36,147]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
25,17,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,269,289,168,0a9423c72fc382e74b8e0a154d34330282b7937c5f90fde7e50899c3cd46fd5f,artifacts/experiment-002/evidence-pixels/blind-audit/S25_R3_2_right_loop/raw-crops/A17_row0269_x289_y168.png,"[265,144,313,192]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
