audit_image_index,audit_annotation_index,canonical_image_id,run,pattern,image_relative_path,annotation_relative_path,image_sha256,annotation_sha256,annotation_row_index,x,y,annotation_selection_rank_sha256,edge_distance_px,center_disk_r2_mean_gray,annulus_r4_r8_mean_gray,center_minus_annulus_gray,local_r12_std_gray,navigation_only
21,10,R3/3_left_loop,R3,left_loop,Pore ground truth/Fingerprint Images/R3/3_left_loop.jpg,Pore ground truth/Ground truth/R3/3_left_loop.tsv,0b48d9320ec6ded434c6ce22e847f553b02136da8b8c2a4eec08f25926a92e74,ba2adec0087e271f3d09f3f667a0cda01fafef04e1b877a16e7ef08e46f736db,103,124,135,078cc845007b3f758288268ad18c6568289676c1e374f7959003a888442f4c47,124,131.76923076923077,92.90789473684211,38.861336032388664,19.445020191298337,True
21,11,R3/3_left_loop,R3,left_loop,Pore ground truth/Fingerprint Images/R3/3_left_loop.jpg,Pore ground truth/Ground truth/R3/3_left_loop.tsv,0b48d9320ec6ded434c6ce22e847f553b02136da8b8c2a4eec08f25926a92e74,ba2adec0087e271f3d09f3f667a0cda01fafef04e1b877a16e7ef08e46f736db,135,63,370,07ecc3c78846c909c716167949812e20af3b5694547cb956dec0f04859e3be02,63,118.15384615384616,97.00657894736842,21.147267206477736,22.929674411992856,True
21,12,R3/3_left_loop,R3,left_loop,Pore ground truth/Fingerprint Images/R3/3_left_loop.jpg,Pore ground truth/Ground truth/R3/3_left_loop.tsv,0b48d9320ec6ded434c6ce22e847f553b02136da8b8c2a4eec08f25926a92e74,ba2adec0087e271f3d09f3f667a0cda01fafef04e1b877a16e7ef08e46f736db,312,436,473,0912ee0af75527bc298253d8ca9b771c2f75f1d8609d3e24576c468fb8f79fb8,38,135.15384615384616,100.48026315789474,34.67358299595142,17.55926587987095,True
21,13,R3/3_left_loop,R3,left_loop,Pore ground truth/Fingerprint Images/R3/3_left_loop.jpg,Pore ground truth/Ground truth/R3/3_left_loop.tsv,0b48d9320ec6ded434c6ce22e847f553b02136da8b8c2a4eec08f25926a92e74,ba2adec0087e271f3d09f3f667a0cda01fafef04e1b877a16e7ef08e46f736db,243,92,10,09668f6e7bed5c5320883601632eff538ffef1db76f470b9f510267b1a16aa3d,10,105.3076923076923,94.70394736842105,10.603744939271252,30.590002888992707,True
21,14,R3/3_left_loop,R3,left_loop,Pore ground truth/Fingerprint Images/R3/3_left_loop.jpg,Pore ground truth/Ground truth/R3/3_left_loop.tsv,0b48d9320ec6ded434c6ce22e847f553b02136da8b8c2a4eec08f25926a92e74,ba2adec0087e271f3d09f3f667a0cda01fafef04e1b877a16e7ef08e46f736db,343,421,370,098234b9f5aaeed34eecbe062760c9b58c506b2305289924311a5f200bf8c07c,90,125.46153846153847,92.1842105263158,33.27732793522267,15.855421503069543,True
21,15,R3/3_left_loop,R3,left_loop,Pore ground truth/Fingerprint Images/R3/3_left_loop.jpg,Pore ground truth/Ground truth/R3/3_left_loop.tsv,0b48d9320ec6ded434c6ce22e847f553b02136da8b8c2a4eec08f25926a92e74,ba2adec0087e271f3d09f3f667a0cda01fafef04e1b877a16e7ef08e46f736db,18,194,7,0aef4dc4a8f8049fbbbd5a9f58dd8c3a1550047cb89adddb19095d8c4f3b9c2b,7,137.84615384615384,91.24503311258277,46.601120733571065,23.910897599211953,True
21,16,R3/3_left_loop,R3,left_loop,Pore ground truth/Fingerprint Images/R3/3_left_loop.jpg,Pore ground truth/Ground truth/R3/3_left_loop.tsv,0b48d9320ec6ded434c6ce22e847f553b02136da8b8c2a4eec08f25926a92e74,ba2adec0087e271f3d09f3f667a0cda01fafef04e1b877a16e7ef08e46f736db,69,31,168,0b748cfcb58cd143b5a7e3300c0d21a897fc482966032afe359dc8fe8349ab0b,31,124.61538461538461,85.02631578947368,39.58906882591093,25.535086900968246,True
21,17,R3/3_left_loop,R3,left_loop,Pore ground truth/Fingerprint Images/R3/3_left_loop.jpg,Pore ground truth/Ground truth/R3/3_left_loop.tsv,0b48d9320ec6ded434c6ce22e847f553b02136da8b8c2a4eec08f25926a92e74,ba2adec0087e271f3d09f3f667a0cda01fafef04e1b877a16e7ef08e46f736db,22,270,19,0ba9bb4f16c74894ed8bfaf6875d0eb63de66833f877278c1256bdcc34201a91,19,135.15384615384616,98.10526315789474,37.04858299595142,22.067088166769988,True
21,18,R3/3_left_loop,R3,left_loop,Pore ground truth/Fingerprint Images/R3/3_left_loop.jpg,Pore ground truth/Ground truth/R3/3_left_loop.tsv,0b48d9320ec6ded434c6ce22e847f553b02136da8b8c2a4eec08f25926a92e74,ba2adec0087e271f3d09f3f667a0cda01fafef04e1b877a16e7ef08e46f736db,216,90,201,0c1dc236b31766ca6df3ac09abc3adc5b6eae09cef20718666593bebfe9d60d7,90,136.92307692307693,92.54605263157895,44.37702429149799,18.58546983425493,True
21,19,R3/3_left_loop,R3,left_loop,Pore ground truth/Fingerprint Images/R3/3_left_loop.jpg,Pore ground truth/Ground truth/R3/3_left_loop.tsv,0b48d9320ec6ded434c6ce22e847f553b02136da8b8c2a4eec08f25926a92e74,ba2adec0087e271f3d09f3f667a0cda01fafef04e1b877a16e7ef08e46f736db,321,365,404,0c490ed70dd8298290c1cd26bd2ef2cab30de4ecb098e0583e7de7f44995ece4,107,122.6923076923077,98.55263157894737,24.139676113360323,15.792047335288734,True
21,20,R3/3_left_loop,R3,left_loop,Pore ground truth/Fingerprint Images/R3/3_left_loop.jpg,Pore ground truth/Ground truth/R3/3_left_loop.tsv,0b48d9320ec6ded434c6ce22e847f553b02136da8b8c2a4eec08f25926a92e74,ba2adec0087e271f3d09f3f667a0cda01fafef04e1b877a16e7ef08e46f736db,158,128,360,0dd16fc98d488db25ef3b0e5774391d6924bcd5e2edb3496c288b45c114a36fd,128,127.53846153846153,87.51973684210526,40.01872469635627,14.920956623487651,True
22,1,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,346,497,134,0026e4e7a1186a5d7078a0d0a9da67bbd26ba1dcaa29aaad87cbadd69ebba34c,14,158.92307692307693,114.3092105263158,44.61386639676114,29.349966678004932,True
22,2,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,152,452,275,00c65a616ea48d23d9a8b9db11a10f28e28d18ddf1ed60adbc70521c923f8f38,59,151.46153846153845,127.98026315789474,23.481275303643713,31.526344539131077,True
22,3,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,113,192,213,026c83667e8398fe542da0020ff1c14f29ca168840dcc9d6102c6c09b74ea43e,192,158.84615384615384,118.0657894736842,40.780364372469634,30.602705490854888,True
22,4,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,258,15,440,0331850e4770f0fa5809fdcf39b74562d3cb27a7f65000a3d92c463a5d47b95a,15,159.3846153846154,150.25,9.134615384615387,26.49913768861168,True
22,5,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,154,485,289,03531e6ee2354f3f0b7c75393b2fc7dee5ed0759bd0bf5f7beedce8572d11fe6,26,152.46153846153845,115.35526315789474,37.10627530364371,28.84769801283978,True
22,6,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,79,29,283,04a3232cfef5e9a8c4b90f32846b460b7206137dde25dc4a0f9cafb83ffafcef,29,157.23076923076923,116.0657894736842,41.16497975708502,31.594681638528975,True
22,7,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,62,240,91,04ad9fc0cb6b44ba351c197dad491e318589515773c440f94c5341cdd199a34a,91,156.3846153846154,108.78289473684211,47.60172064777328,30.29001155496643,True
22,8,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,180,474,315,04f882f57ab04980f0e59361fbaad716121608cf12015307d878507145ebfe33,37,174.53846153846155,156.57236842105263,17.966093117408917,24.77528812667978,True
22,9,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,73,415,60,05ff6db458b804a08755ab3b539049ed5af9590e21202c36a87edf1cca053a56,60,162.76923076923077,113.76315789473684,49.00607287449394,26.63829933310308,True
22,10,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,210,111,455,063455d06f76dc69fe7507353f4c277a145512b1f9045ce7d781149916f7f92b,56,165.84615384615384,133.2565789473684,32.58957489878543,26.48758533049021,True
22,11,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,172,305,287,06dca88073159993c0be53930aa8571a54d51f1759e17d396be543dc256cdbe1,206,155.07692307692307,137.66447368421052,17.412449392712546,28.708977227341276,True
22,12,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,373,295,197,06e34275e40496a3eedc6be1bc1a8d29785cd94519d2d2f5441a5c1baed1f78f,197,158.15384615384616,116.51973684210526,41.6341093117409,26.31056677154637,True
22,13,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,136,142,299,075cad62d007e48478fc4efce13e1f3b44e850556345c1db1e3eb366eecbee56,142,161.07692307692307,129.5,31.576923076923066,32.88514412314472,True
22,14,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,225,485,420,084fa12299fe60e1e4abd5fc13fe514099bbfef06b51cad1756182d7ba0e6c7a,26,142.0,126.1842105263158,15.815789473684205,30.022240460032293,True
22,15,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,349,154,44,08e94f8204a9b639c608be68f9f7cea3bb3a0725e446103b463c5297a6f2e8b3,44,155.69230769230768,137.52631578947367,18.16599190283401,30.32290223576892,True
22,16,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,158,38,385,09848c78f4451729e0bb427eabac9add716577f8f0d840998a668dc3698cce92,38,156.53846153846155,129.02631578947367,27.512145748987876,35.46940179929738,True
22,17,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,353,216,16,09f633a611e859c89db16d44a9e21f5ef828be9cd73c7918c17dd3c61b0b36c6,16,141.84615384615384,111.375,30.47115384615384,36.44789092169806,True
22,18,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,17,134,84,0a876492b444ecc3932b4227bbe821f8eeec052fec34318186313ce0306467fe,84,143.23076923076923,107.28289473684211,35.94787449392712,32.45418031872011,True
22,19,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,183,16,438,0ae38994f1e05bfad1e8930a07fb4cd9c846c4400fba10730a0397d9c982668b,16,172.07692307692307,153.97368421052633,18.103238866396737,26.33344016720945,True
22,20,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,332,233,124,0bc9c90b5337d6d12b1fc47bc0202affeff971e612175ceb3b4511d2a66c7f0a,124,161.6153846153846,134.2434210526316,27.371963562753024,26.66667368533241,True
23,1,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,315,385,189,00e0bf38ce9f143dda0a9bee0ed5c35806ee6fc6a5640f1e586bd274ebcc98bf,126,133.84615384615384,96.51973684210526,37.32641700404858,18.850315375611093,True
23,2,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,384,350,501,016c3d29e083dbe8ec4304404d93f9f5c8b44bf39a1416f8bcc3d1cc56e34726,10,125.0,84.42105263157895,40.578947368421055,19.317801500699186,True
23,3,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,231,302,84,0173b75961e4624b0bba9206493ea8dc28520ab0903b198e5dc3a583f27c625b,84,145.07692307692307,120.17105263157895,24.90587044534412,21.612150656517272,True
23,4,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,279,224,425,01cb002279e9822cd3c90e1e1059fc69aaafc78aeb335ac3d155aba8e17d2369,86,122.92307692307692,92.64473684210526,30.27834008097166,18.515469061301147,True
23,5,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,83,60,276,028660b3ff016a54128cdda9c2f3490e6595062d26b900575678bda1a49ba538,60,115.15384615384616,95.59210526315789,19.56174089068827,23.034489674399126,True
23,6,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,229,269,103,040b0b1ebaa2814b3b1874d7f83a439394dd6f094efc2c8244305261a0d0927c,103,127.84615384615384,94.49342105263158,33.352732793522264,20.40561340807965,True
23,7,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,380,308,435,0682b6b094374665abcd12096c162dd870e6c2bcc042a45b2fa44c6449415626,76,119.07692307692308,95.36842105263158,23.708502024291505,17.57219214099368,True
23,8,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,341,362,132,077e3980ef0108c67786a072851411386e02f29afad05b31ef063d998e72341a,132,136.15384615384616,97.875,38.27884615384616,21.94929919245715,True
23,9,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,113,105,239,078afe0ec652cc6b2f20538f9afc555df821e8963e120edbea45cabda5b03e17,105,127.53846153846153,99.84210526315789,27.696356275303643,19.421611055728615,True
23,10,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,354,379,213,07f8ad68f5afdb39b3b595b2ee4514258f369804078f744bc2abc11114a36223,132,122.92307692307692,91.97368421052632,30.949392712550605,18.3640416640782,True
23,11,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,80,128,33,07fed8f5738e60856230931f5136be01876459f94f68a06f9bb113bca153b4a0,33,102.0,96.11184210526316,5.888157894736835,27.405981758732892,True
23,12,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,54,34,262,08175a42f4573d9dc75ceb7a868ee559e8f3fe7d48988140495a391078578c11,34,119.92307692307692,97.67105263157895,22.252024291497975,23.599216475129,True
23,13,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,131,106,352,082385f8e7e7457e3581ed37f64b97c364e4d6bbc8053c7a6381ea75c1db84e9,106,117.61538461538461,95.94736842105263,21.668016194331983,22.11686638201714,True
23,14,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,172,426,11,0824609a18a29d5392e289d16352947a5466c1d10d378a994db8c82a9a44e0fe,11,116.61538461538461,82.03947368421052,34.57591093117409,27.859497433051846,True
23,15,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,292,286,149,084a13ccfd815a27293bf1b670c095e8ffe590c2498995d0b948f5da2bc14531,149,135.46153846153845,122.25,13.211538461538453,25.14197174129348,True
23,16,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,463,374,235,08866e6feb2990fb3bfea443dfeb4dc4ba8ac914ebcdaabdfa92440ee861d98b,137,118.46153846153847,114.72368421052632,3.737854251012152,18.147352353442635,True
23,17,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,41,37,425,099a7c9b15cfe14111f375b74abaa6b96134e4e5984788a0536f7d2b8c958da4,37,124.84615384615384,93.85526315789474,30.9908906882591,18.464142113837838,True
23,18,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,29,14,242,09df753b9778b14472ab92d43db5e6d0f6d58b664ca88e93bacbb105dff16864,14,108.38461538461539,102.79605263157895,5.588562753036442,21.59194516480625,True
23,19,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,238,172,283,09eb2930daedbe48df79b03ee2646d9ab91fc6acebf93d2fcef6cf8f4c105ac7,172,122.38461538461539,100.40131578947368,21.983299595141702,19.04096763927716,True
23,20,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,483,480,99,0a7e5eec9df8b3569cc65eadf27f5091e0390b2477274c87aaba96f5ed11a00c,31,126.46153846153847,91.39473684210526,35.06680161943321,22.709158878302826,True
24,1,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,210,354,193,00e61e8a0ac0e97b17826c954f65ab4adaf24784ebfb03e8a60a5a909d9078f7,157,163.15384615384616,121.88157894736842,41.272267206477736,28.45295272972561,True
24,2,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,35,66,447,0164f5621d2db77c73a4f67472d09b31dc274f277a99307e01d7440d2439f9c0,64,152.84615384615384,120.40131578947368,32.444838056680155,30.658157919875094,True
24,3,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,373,455,237,0174fd8ef48a4013c456a1396466b02dc4e8692f77afde3aa512442e1ee911bc,56,152.15384615384616,110.94736842105263,41.20647773279353,28.65455915975676,True
